dof,error,rate
288.0,0.012861281013237387,0.0
1152.0,0.002197294951139387,0.7746238283136476
4608.0,0.0007507897631004645,0.7885992456743137
18432.0,0.00025161370192428197,0.7978996946543021
73728.0,8.324359051313645e-05,0.8047516150244498
294912.0,2.7279854763784357e-05,0.8101575964313251
1179648.0,8.873165426635218e-06,0.0
