dof,mu,q
288.0,0.0016899915207026878,1.9594426515749848
1152.0,0.0038286787312780866,1.8787878758235736
4608.0,0.003828678636944682,1.8787878787498868
18432.0,0.003828678637511602,1.8787878787459762
73728.0,0.0038286786434726474,1.8787878785628518
294912.0,0.003828678666787541,1.8787878780642746
1179648.0,0.0038286787544509087,1.8787878760357772
