dist,measure
2.53627249521516e-06,3.352720010551557e-49
2.53627249521516e-06,3.352689888040698e-49
2.53627249521516e-06,3.3526037914469923e-49
2.53627249521516e-06,3.352573670697926e-49
2.53627249521516e-06,3.3391003026297618e-49
2.53627249521516e-06,3.33908000733884e-49
8.226340719561035e-06,3.338872843332105e-49
8.226340719561035e-06,3.3388525501502294e-49
8.226340719561035e-06,3.2617784137514418e-49
8.226340719561035e-06,3.2617414134134837e-49
8.226340719561035e-06,3.2617189570255167e-49
8.226340719561035e-06,3.261681958227425e-49
1.5945030129408734e-05,3.2390537728134225e-49
1.5945030129408734e-05,3.239015893412568e-49
1.5945030129408734e-05,3.2388076819200316e-49
1.5945030129408734e-05,3.2387698149182485e-49
1.5945030129408734e-05,3.2247954225468783e-49
1.5945030129408734e-05,3.2247448348409325e-49
2.813781265411784e-05,3.2243661881232413e-49
2.813781265411784e-05,3.2243156107293667e-49
2.813781265411784e-05,3.181184296063696e-49
2.813781265411784e-05,3.1811721202637044e-49
2.813781265411784e-05,3.1807408097125605e-49
2.813781265411784e-05,3.180728636479056e-49
3.959207053890323e-05,3.1276112178322175e-49
3.959207053890323e-05,3.1276063855763904e-49
3.959207053890323e-05,3.1275329044958933e-49
3.959207053890323e-05,3.1275280725575843e-49
3.959207053890323e-05,3.1272691236047043e-49
3.959207053890323e-05,3.1272392575962762e-49
5.0743496547299384e-05,3.1271287303411357e-49
5.0743496547299384e-05,3.1270988493981143e-49
5.0743496547299384e-05,3.1270551009695155e-49
5.0743496547299384e-05,3.1270470534660193e-49
5.0743496547299384e-05,3.1270212740592717e-49
5.0743496547299384e-05,3.127013226769526e-49
5.2313575073510945e-05,3.0890417651016614e-49
5.2313575073510945e-05,3.08901314868474e-49
5.2313575073510945e-05,3.089011066637422e-49
5.2313575073510945e-05,3.0889824516943537e-49
5.2313575073510945e-05,3.062467643395788e-49
5.2313575073510945e-05,3.062428857252562e-49
8.06342211309511e-05,3.0617280250767034e-49
8.06342211309511e-05,3.0616892485032362e-49
