dof,mu,q
288.0,8.93700802526716e-06,1.9975204216477336
1152.0,8.937008025267158e-06,1.9975204216477336
4608.0,8.937008025267141e-06,1.9975204216477336
18432.0,8.937008025267128e-06,1.9975204216477336
73728.0,8.937008025266955e-06,1.9975204216477336
294912.0,8.937008025265652e-06,1.9975204216477336
