dof,error,rate
288.0,0.0194725929918901,0.0
1152.0,0.0061130694377235445,0.9470060039844943
4608.0,0.0016447689636711097,0.9787878463147599
18432.0,0.0004234634194587313,0.9918005423058365
73728.0,0.00010707608263918536,0.9968559143027105
294912.0,2.688595151403162e-05,0.9987003900485472
1179648.0,6.733608508257408e-06,0.0
