dof,error,rate
288.0,0.020721670490501026,0.0
1152.0,0.007959320192378438,0.9021865803007295
4608.0,0.0022787964352045664,0.9698511646817243
18432.0,0.0005940143649876273,0.9935057029349965
73728.0,0.00014984660669553618,0.998911397688138
294912.0,3.7518228603317105e-05,0.9994963830402979
1179648.0,9.386107881592665e-06,0.0
