dof,mu,q
288.0,0.01038292764710606,1.5745826147058515
1152.0,0.01038292764710599,1.5800745305029362
4608.0,0.010382927647105569,1.5800745305029367
18432.0,0.01038292764710446,1.5800745305029364
73728.0,0.010382927647082285,1.5800745305029376
294912.0,0.010382927647046796,1.5800745305029376
