dist,measure
0.008895229036792303,1.4767420136280793e-31
0.008895229036792303,1.4767418829499216e-31
0.008895229036792303,4.387838411277036e-32
0.008895229036792303,4.387838178853763e-32
0.008895229036792303,4.795721408704225e-34
0.008895229036792303,4.795720508385189e-34
0.016714315878069656,4.7399895929987196e-34
0.01671431587806966,4.739989319899445e-34
0.01671431587806966,4.624949260281494e-34
0.01671431587806966,4.6249483912524416e-34
0.01671431587806966,2.4421375796160303e-37
0.01671431587806966,2.442137307629526e-37
0.022132600904104457,1.295520447969225e-37
0.022132600904104457,1.2955202956957877e-37
0.022132600904104457,2.710257256399662e-38
0.022132600904104457,2.7102569602214053e-38
0.022132600904104457,1.913593325589975e-38
0.022132600904104457,1.913593222396587e-38
0.02642876274024909,1.880457845476817e-38
0.02642876274024909,1.8804577440628826e-38
0.02642876274024909,4.555803488876907e-40
0.02642876274024909,4.555801749248608e-40
0.02642876274024909,4.39331569872844e-40
0.02642876274024909,4.393313996200416e-40
0.030542094137161892,3.6534361556897164e-40
0.030542094137161892,3.6534347419552525e-40
0.030542094137161892,3.5898661810572442e-40
0.030542094137161892,3.5898647919218315e-40
0.030542094137161892,1.7986424099875064e-40
0.030542094137161892,1.7986421330578547e-40
0.0338687034410345,7.721930425016071e-41
0.0338687034410345,7.721929282896566e-41
0.0338687034410345,6.199454912709115e-41
0.0338687034410345,6.199453933838205e-41
0.0338687034410345,1.5024396491842642e-41
0.0338687034410345,1.502439561850397e-41
0.03408461854265872,1.4843641329393678e-41
0.03408461854265872,1.484364046656185e-41
0.03408461854265872,1.0438884270590098e-41
0.03408461854265872,1.0438883020042522e-41
0.03408461854265872,7.753436670363732e-42
0.03408461854265872,7.753435728030973e-42
0.03998917974689468,2.3903018779449335e-42
0.03998917974689468,2.390301598802585e-42
0.03998917974689468,2.352574026494323e-42
0.03998917974689468,2.3525734670984053e-42
0.03998917974689468,1.0748888556299915e-42
0.03998917974689468,1.0748887129114633e-42
0.043087741518757335,8.940740087008427e-43
0.043087741518757335,8.940738956358616e-43
0.043087741518757335,7.63662294535839e-43
0.043087741518757335,7.63661862226761e-43
0.043087741518757335,7.545457573560736e-43
0.043087741518757335,7.545453302078246e-43
0.04519204465013777,4.9201691044254025e-43
0.04519204465013777,4.920168433977846e-43
0.04519204465013777,3.1246237250684325e-43
0.04519204465013777,3.124623348680805e-43
0.04519204465013777,1.7909055482634367e-43
0.04519204465013777,1.7909051759922201e-43
0.04804164995143128,1.781625897160745e-43
0.04804164995143128,1.7816255320864046e-43
0.04804164995143128,9.71515570831659e-44
0.04804164995143128,9.71514944718216e-44
0.04804164995143128,9.603399165590493e-44
0.04804164995143128,9.603392976479893e-44
0.0482400854309991,8.034630413802725e-44
0.0482400854309991,8.034625465492868e-44
0.0482400854309991,7.460703615831859e-44
0.0482400854309991,7.460703147875235e-44
0.0482400854309991,7.390609411094043e-44
0.0482400854309991,7.390608947533893e-44
0.05055441129278638,5.799713461257831e-44
0.05055441129278638,5.799708751287684e-44
0.05055441129278638,1.2611439241691698e-44
0.05055441129278638,1.261143784484332e-44
0.05055441129278638,1.0191774433371263e-44
0.05055441129278638,1.0191773300759233e-44
0.052521340160907384,7.394063862472762e-45
0.052521340160907384,7.394063106648221e-45
0.052521340160907384,6.080215957302398e-45
0.052521340160907384,6.080215212790932e-45
0.052521340160907384,5.4278875634046865e-45
0.052521340160907384,5.42788640625915e-45
0.057369140532210434,5.378619179423716e-45
0.057369140532210434,5.3786180328416963e-45
0.057369140532210434,4.926765710049076e-45
0.057369140532210434,4.926765214060565e-45
0.057369140532210434,4.791286807462369e-45
0.057369140532210434,4.7912863353178596e-45
0.05889832793610652,3.9795078590189817e-45
0.05889832793610652,3.979507402225825e-45
0.05889832793610652,3.791837043204551e-45
0.05889832793610652,3.791836633735633e-45
0.05889832793610652,3.381770488485926e-45
0.05889832793610652,3.3817701085292996e-45
0.05935544162237384,2.537806826176357e-45
0.05935544162237384,2.5378047839380323e-45
0.05935544162237384,2.514617099145236e-45
0.05935544162237384,2.5146150755049995e-45
0.05935544162237384,2.421095293500842e-45
0.05935544162237384,2.4210932506379853e-45
0.06150431810344891,2.3992929328200478e-45
0.06150431810344891,2.3992909083535065e-45
0.06150431810344891,2.3518481817610516e-45
0.06150431810344891,2.3518479663872995e-45
0.06150431810344891,1.4583645201893224e-45
0.06150431810344891,1.458364412593796e-45
0.06450498971143089,1.2260769278804686e-45
0.06450498971143089,1.2260725180340303e-45
0.06450498971143089,1.1259829567334194e-45
0.06450498971143089,1.1259828815324665e-45
0.06450498971143089,1.1172302790708677e-45
0.06450498971143089,1.1172302044544996e-45
0.0652055013935879,3.752119188670558e-46
0.0652055013935879,3.752118923505214e-46
0.0652055013935879,3.4143570408512964e-46
0.0652055013935879,3.41435678898677e-46
0.0652055013935879,2.9084127203082133e-46
0.0652055013935879,2.9084098903002554e-46
0.066765741652646,2.35882380399571e-46
0.066765741652646,2.3588236583462946e-46
0.066765741652646,2.025354360655045e-46
0.066765741652646,2.0253542267064046e-46
0.066765741652646,1.993482628639117e-46
0.066765741652646,1.993482170536216e-46
0.0687294408990988,1.6914218371186644e-46
0.0687294408990988,1.6914203091907005e-46
0.0687294408990988,1.08148607728827e-46
