dof,mu,q
288.0,1.2048830080590983e-12,1.9999999994977224
1152.0,1.2048830080590983e-12,1.999999999509208
4608.0,1.2048830080590976e-12,1.999999999509208
18432.0,1.2048830080590894e-12,1.999999999509208
73728.0,1.2048830080590635e-12,1.999999999509208
294912.0,1.2048830080590344e-12,1.999999999509208
