dof,mu,q
288.0,0.2071067811863284,8.629763570408615e-13
1152.0,0.2071067811863291,1.869282506562424e-12
4608.0,0.207106781186332,1.869060461957499e-12
18432.0,0.20710678118630782,1.868949439655036e-12
73728.0,0.20710678118615328,1.871613974914136e-12
294912.0,0.2071067811850231,1.8790524691791243e-12
