dof,error,rate
288.0,0.015519997152380094,0.0
1152.0,0.004376314562528627,0.8500587900259853
4608.0,0.0013468590323107482,1.0366943847944707
18432.0,0.0003200147018487254,0.9624605848141222
73728.0,8.427735934262839e-05,1.02535136222022
294912.0,2.0341730077116926e-05,0.9990804784585995
1179648.0,5.091919193594974e-06,0.0
