dof,mu,q
288.0,0.1879391918573428,0.13560470023874224
1152.0,0.18793919185734154,0.17168147410619022
4608.0,0.18793919185733876,0.1716814741061902
18432.0,0.18793919185733807,0.17168147410619022
73728.0,0.18793919185708471,0.1716814741061909
294912.0,0.18793919185708335,0.1716814741061925
