dof,mu,q
288.0,0.10092633623228832,0.7692836917281098
1152.0,0.10092633623228835,0.999656401073587
4608.0,0.10092633623228722,0.9996564010735872
18432.0,0.1009263362322833,0.999656401073587
73728.0,0.10092633623227118,0.999656401073587
294912.0,0.1009263362320788,0.9996564010735867
