dof,mu,q
288.0,0.17944060427177566,0.22180255338496974
1152.0,0.17944060427177505,0.26143932235833217
4608.0,0.1794406042717709,0.26143932235833234
18432.0,0.1794406042717442,0.2614393223583331
73728.0,0.17944060427163594,0.2614393223583331
294912.0,0.17944060427111744,0.26143932235833967
