dof,mu,q
1170.0,0.0349152662265234,1.546300144386131
4680.0,0.03347491369557639,1.4902795917438862
18720.0,0.03151664304932068,1.4902803747154973
74880.0,0.03151659716567412,1.4902803872351111
299520.0,0.031516596422587834,1.490280388537845
1198080.0,0.03151659629106128,1.4902803671007292
