dof,error,rate
1170.0,0.010943670430456853,0.5059363638271842
4680.0,0.005426989270344629,0.8770178461722284
18720.0,0.001608946510056164,0.9054167912612345
74880.0,0.00045859190101715797,0.9018197743980119
299520.0,0.0001313641242874919,0.928050075031252
1198080.0,3.6285653987055966e-05,0.0
