dof,error,rate
1170.0,0.0062999565417016885,0.8525395075895741
4680.0,0.0019322246803926049,0.9293183701679
18720.0,0.0005327852771997335,0.9545307808853873
74880.0,0.00014186243875470423,0.9698240621077364
299520.0,3.698070234439762e-05,0.9795590234222197
1198080.0,9.510905311535707e-06,0.0
