dof,mu,q
288.0,0.019965130134409627,1.6257717603060526
1152.0,0.029647156453335485,1.3990561762751923
4608.0,0.02964363466234444,1.3991153486439272
18432.0,0.029643620895905578,1.399115579926813
73728.0,0.029643620817378483,1.3991155815018808
294912.0,0.02964362101062105,1.3991155793045686
1179648.0,0.0296436214313846,1.3991155749579596
