dof,mu,q
288.0,0.0972630096146626,0.8038860298163688
1152.0,0.10989834432724842,0.7311462760039793
4608.0,0.10716430917827123,0.733656224408577
18432.0,0.10664964898462226,0.7341204558113599
73728.0,0.10655465792162971,0.7342058497649606
294912.0,0.10653719141576298,0.7342215419757737
1179648.0,0.10653398173185065,0.7342244283812182
