dof,error,rate
288.0,0.05430926004216616,0.0
1152.0,0.014322806824223102,0.8952871359603787
4608.0,0.00414010703529366,0.9859312586968573
18432.0,0.0010554114564987976,0.6663516498338541
73728.0,0.00041902326412406455,0.1134260231543614
294912.0,0.00035805427642930817,0.8995809475349571
1179648.0,0.00010288384054287177,0.0
