dof,mu,q
288.0,0.12797935097891935,0.5745765856932282
1152.0,0.13744397262815486,0.5871547239448943
4608.0,0.13421719683059205,0.5978341562147874
18432.0,0.13232029385892793,0.5991740042243895
73728.0,0.13143706251005563,0.5996265667357686
294912.0,0.1309842836263255,0.5997790427993779
1179648.0,0.13074390926436705,0.5998303719515133
