dof,error,rate
288.0,0.008128090468492614,0.0
1152.0,0.001973441965840664,0.9103597445714853
4608.0,0.000558641479796892,0.939128968752548
18432.0,0.0001519571713511658,0.9569154227172314
73728.0,4.0327445185466645e-05,0.9685894068336968
294912.0,1.0530567582868899e-05,0.9766517734894081
1179648.0,2.7192480226772474e-06,0.0
