r,w
0.043413585977330665,0.04723950913663604
0.043609216407529273,0.047239509136636035
0.04386190883789733,0.04702050551858145
0.04481819836939315,0.04698896420782134
0.04556461418328827,0.04665207333824474
0.04574410429748189,0.04665207333824473
0.046205920992102696,0.04665207333824472
0.046594611412752944,0.045863437624846855
0.0466941072860339,0.045689155883321925
0.048660728208422724,0.0454508646536301
0.048715647399805495,0.043399999984210666
0.04946862631381983,0.04091636278116559
0.05047886810035264,0.03971271102838403
0.050984279860499866,0.03968652005967545
0.051254245060574806,0.037493753859095355
0.05157659355254479,0.035388175962113404
0.05209308824789949,0.035388175962113404
0.052350782668777,0.034578484790724735
0.05287567164714246,0.03457848479072473
0.0538819840061452,0.03437725350146336
0.0543937078560968,0.034341056702830094
0.054638641199111396,0.03434105670283009
0.05475047531994148,0.03434105670283009
0.05501253519169426,0.03426065127470292
0.05647353783304855,0.03426065127470292
0.05762938094022558,0.034245922663790326
0.057886370185490636,0.034072150232638834
0.05829177547228722,0.033989461130264235
0.05852558027467948,0.033989461130264235
0.05922067447807189,0.03352536894930501
0.05927344323464073,0.0330852441656701
0.059316770540075524,0.03289845604034254
0.06063770010079764,0.03244488344456482
0.061253246259651034,0.03175928543722227
0.06144318378700972,0.03148799094207521
0.06180583135564514,0.031155206997148115
0.06208347856003899,0.031155206997148112
0.062256178989265776,0.030902333119186016
0.06240505883245124,0.030838727120201727
0.06245042293007411,0.030110714518041346
0.06252124729754362,0.030110714518041346
0.06444150197201226,0.029904899049485817
0.06457010727831602,0.029904899049485813
0.06608299490395822,0.02990489904948581
0.06614492800208288,0.029859117154079982
0.06624655008610791,0.029720013821981743
0.0666740089659646,0.029545771068647714
0.06722756178114066,0.029134589715766226
0.06774116642453687,0.02912390016258907
0.06785801517848575,0.02896693984287935
0.06824983033935778,0.028528355612933418
0.06830643809015713,0.028528355612933376
0.0688366120931806,0.02849110144854298
0.06897279806305996,0.02819074358070171
0.06911799278448955,0.028115562390353142
0.06943364553222595,0.027964530542289
0.07100309916446206,0.027964530542288993
0.07162923186358752,0.027964530542288993
0.07208007992619571,0.02779270730036666
0.07433936741190754,0.02749670994204579
0.07487431160383473,0.027363672748424574
0.07488270472711918,0.027363672748424567
0.07508960114000354,0.026670129653013103
0.07528927780876817,0.026670129653013085
0.07530077554263535,0.025932472605324577
0.07584180738292505,0.025603792524853897
0.07680033911447474,0.025434901817298954
0.07686908654207963,0.02543490181729895
0.07718191004395666,0.025434901817298947
0.0772405072924034,0.02527133765455952
0.07731220590017444,0.02527133765455952
0.07847942651098742,0.024715333790071098
0.07885852410565927,0.024715333790071098
0.07894572123680176,0.02471533379007109
0.07900012156413887,0.02452503707636771
0.0792364486837524,0.024284588682878434
0.07956927436751907,0.024284588682878427
0.07982517439695977,0.02426906102952073
0.08005355919086551,0.024269061029520728
0.08013991395283933,0.024269061029520724
0.08055391893517659,0.0241433217121598
0.08118744176548279,0.024143321712159795
0.08123541434670302,0.023822024375900083
0.08144542560779998,0.02382202437590008
0.08212271217804773,0.023755610136218203
0.08231229043932405,0.0237556101362182
0.08397853216870377,0.0236203940349257
0.08486067767395199,0.02357498892069781
0.08556613271315874,0.023272116843476784
0.08582753800617587,0.0226638744549147
0.08613324756021412,0.022542325227661638
0.08639936356581353,0.02249875068038253
0.08702251887174235,0.022354379787676484
0.08730402283828755,0.022028788841427623
0.08777158043696859,0.021986395906475626
0.08824929282679525,0.021885556383485768
0.08859109391344377,0.021491160180243024
0.08895437847015691,0.021363991906313946
0.08952412407032306,0.021363991906313946
0.09084848913132891,0.020837001765732194
0.09087376427376195,0.02083134894754983
0.09179756807626323,0.02083134894754983
0.09188366035517938,0.020477929868713912
0.09197843307722611,0.0203767700171805
0.09227414805905372,0.020135475575414303
0.09230793401536669,0.020098614306309662
0.09239042157776922,0.020098614306309662
0.09262965012055362,0.02009861430630966
0.09285650575466393,0.019462891271920902
0.09293483396571395,0.019426176862372434
0.09386447592198044,0.019426176862372434
0.0948033091200503,0.019178165265308203
0.09520970127522205,0.019130266689433024
0.09547955459373486,0.018921171707024106
0.09551304812254732,0.018747183933280787
0.09642051407101133,0.01874718393328078
0.09660962908027519,0.018747183933280776
0.09727056648401923,0.018111971265277298
0.09739934181720342,0.0179671198787606
0.09744380559855394,0.0179671198787606
0.09807528715011664,0.017712384028168205
0.09810112406620246,0.016830517636055215
0.09841924632445319,0.016830517636055215
0.09884648142470923,0.016830517636055215
0.0991519633124365,0.01596453256102849
