dof,error,rate
1170.0,0.005733509981736679,0.8843012884273812
4680.0,0.0016827443726545649,0.8866928375920506
18720.0,0.0004922388242947271,0.8957008360022699
74880.0,0.00014220348086826327,0.9007479013433863
299520.0,4.0794907576814445e-05,0.9048222622355793
1198080.0,1.1637204606413268e-05,0.0
