dof,mu,q
288.0,0.20710678118622497,1.1023619152424857e-12
1152.0,0.2071067811862243,3.304730607035791e-12
4608.0,0.20710678118622483,3.3044165885440532e-12
18432.0,0.20710678118621023,3.304887616281658e-12
73728.0,0.20710678118610812,3.305829671756868e-12
294912.0,0.2071067811848548,3.307556773461419e-12
