dof,mu,q
288.0,0.15357536546897305,0.39961552596185185
1152.0,0.1535753654689731,0.5075471460700725
4608.0,0.15357536546897146,0.5075471460700726
18432.0,0.15357536546896242,0.507547146070073
73728.0,0.1535753654689354,0.5075471460700732
294912.0,0.1535753654686878,0.5075471460700743
