dof,mu,q
288.0,0.0,0.819728339632561
1152.0,0.0,1.0568312599335363
4608.0,0.0,1.2268984955716111
18432.0,0.0,1.2268984955716131
73728.0,0.0,1.265692786959837
0.0,0.0,0.0
