dof,mu,q
288.0,0.12211742537997726,0.6030224204566164
1152.0,0.12211742537997704,0.8103525582889404
4608.0,0.12211742537997612,0.8103525582889406
18432.0,0.12211742537997275,0.8103525582889408
73728.0,0.12211742537996555,0.8103525582889413
294912.0,0.1221174253798534,0.810352558288942
