dof,mu,q
288.0,0.09339675809961509,0.5126125191667554
1152.0,0.09339675809961588,0.6828981116306077
4608.0,0.09339675809961104,0.6828981116306082
18432.0,0.09339675809959833,0.682898111630609
73728.0,0.0933967580995346,0.6828981116306065
294912.0,0.0933967580991765,0.6828981116306103
