dof,mu,q
288.0,0.14444211824812742,0.4364480075868573
1152.0,0.14444211824812753,0.614808132708774
4608.0,0.14444211824812672,0.6148081327087742
18432.0,0.14444211824811817,0.6148081327087743
73728.0,0.1444421182480884,0.6148081327087747
294912.0,0.14444211824797112,0.6148081327087773
