dist,measure
0.0036849258230222857,2.9015195818684037e-13
0.0037096777648446305,2.883922828591568e-13
0.004318722718481607,3.803580607535838e-15
0.004396554562134414,2.54739455528524e-15
0.004701668851863466,1.3014757714940256e-15
0.004739683617416238,1.1744879982296958e-15
0.005121731356341762,1.1591488174670175e-15
0.00558265644412191,8.204684393782092e-16
0.007931820214381663,6.181322666356488e-16
0.008026761182058839,5.394412252870209e-16
0.00802908606668659,2.86250132991305e-16
0.008212583838811039,2.4027328754691623e-16
0.008390021910137109,1.860409945829185e-16
0.009197391940105984,1.5503839971250328e-16
0.00982125979125051,1.4785442179042262e-16
0.01049470480088697,1.272416445494848e-16
0.010586376335910898,1.2045308346464313e-16
0.011133985012530939,1.1801201315712868e-16
0.011353980212634656,3.793891084440574e-17
0.011715184150196236,2.789031498425014e-17
0.011863642819105251,5.899219546597988e-18
0.012220214545306297,4.694802607307773e-18
0.012331897838003033,4.402783069724093e-18
0.012857184873727352,4.402408897255156e-18
0.01432286220449548,4.065890320290583e-18
0.015071715315954344,2.6175095069431875e-18
0.015383032840174487,2.3799204712347444e-18
0.015419800206599537,2.2245694122111708e-18
0.015451427779973213,5.717469704983658e-19
0.01578955669116133,5.47072886415499e-19
0.015819059565873893,4.643218036790938e-19
0.01611904438133298,4.521076522688335e-19
0.016547323763746923,4.3334676395770834e-19
0.016745629799908592,3.794294349077164e-19
0.017161422377094362,3.560202097602997e-19
0.017267039300943976,3.492737717461924e-19
0.017283379035080017,3.4399618061960593e-19
0.017605450801311907,3.360306131530508e-19
0.017753742094411374,2.869071725112664e-19
0.017804085047208002,2.0589441937887787e-19
0.018317731960216382,1.9944775137978597e-19
0.018433883757918643,1.6233723580822547e-19
0.018446792887564692,1.4060507947189212e-19
0.018745222140954285,7.164098523516057e-20
0.01886234263918406,5.732619643880313e-20
0.018962300269694584,5.561396291420046e-20
0.019411308522995146,5.035675334486355e-20
0.01953181169810799,4.9198612717723084e-20
0.01990756131393399,3.0676169620208105e-20
0.02105838208893336,3.067593068957967e-20
0.021227610979152437,2.740656582790612e-20
0.021276478304315075,2.336739056006682e-20
0.021580182193449596,1.0828875101385342e-20
0.022346363096579565,1.0786558321384868e-20
0.022683400870463426,1.043591486255147e-20
0.02302115182967747,1.005737327726137e-20
0.023051386024762196,8.272117186584861e-21
0.02336168702875115,7.870060872059572e-21
0.023414346219887396,6.828516368905129e-21
0.024045145318723957,6.31089908900579e-21
0.024066549907857056,6.25700793397143e-21
0.024180226500957698,6.256822185561242e-21
0.024471008385656582,5.3197659647773746e-21
0.024471302039779,5.0787481105344746e-21
0.024993389250775978,5.044621319957949e-21
0.02504911286764188,4.299160489763577e-21
0.025142870155975803,3.916166259601478e-21
0.0251921854725329,3.193227082326436e-21
0.025630190009524864,3.1931819306705998e-21
0.025916759543069413,2.971383012926004e-21
0.026334814182556742,2.390819800620361e-21
0.02670013514380296,1.2042142360759498e-21
0.027089612791447382,1.200481711582999e-21
0.02709852198325139,1.185484210385287e-21
0.02767048493725254,1.1853065351211293e-21
0.02768420117845578,1.0023448892787e-21
0.027789575570767163,9.91152361156624e-22
0.028061930674545318,9.851547820415051e-22
0.028347399986745774,9.410759588597228e-22
0.028392097073395104,7.765015308227043e-22
0.028956398732884667,7.668640118116575e-22
0.02925206347830494,7.653048546917656e-22
0.029296099388658316,6.039814034413485e-22
0.029330423540921774,5.956607635390106e-22
0.02944832607282039,5.169988676069709e-22
0.029481402230258132,5.157505548014948e-22
0.029755619137320017,5.109620816988174e-22
0.029805137106510546,4.692011537474687e-22
0.02982074980767748,4.609005156634434e-22
0.03018566525282956,4.391349100629636e-22
0.030503213886661208,4.390550493394493e-22
0.03079655666416368,4.364091664310877e-22
0.030822503286769963,4.345554619344095e-22
0.031940857748448036,4.109758416819922e-22
0.03195348133234985,4.0489654213699276e-22
0.03229562632161013,3.965755270865767e-22
0.032311479588683974,3.8924533455685896e-22
0.03235972791324731,3.6346498088149426e-22
0.03248570445036904,3.5354582218267667e-22
0.0327965485148222,3.5325924761186997e-22
0.03315906867431031,3.4549290971154214e-22
0.03369095304445205,2.9197545812179113e-22
0.03374049560353045,2.7622180828667324e-22
0.03384282323700977,2.4908210432880295e-22
0.034134137502451596,2.4389661619523165e-22
0.03418103924898135,2.2393223469499045e-22
0.03421165240485014,2.0595410926797476e-22
0.03421347944905104,1.669774602015111e-22
0.03424444360264558,1.6407633350194275e-22
0.034254777672105004,1.630001019263061e-22
0.0345576546836305,1.4989211149598864e-22
0.03524832541118263,1.4989211149426463e-22
0.035271458440452465,1.3560989566298043e-22
0.03529333829405665,1.3211384317176027e-22
0.035538935527583713,1.3124873613136756e-22
0.035659198833656834,1.3120082174437296e-22
0.0357720866120561,7.621677104246033e-23
0.03582092024162886,7.561982175985444e-23
0.03613417917553509,7.561467189693005e-23
0.036157713120834455,6.444479931485992e-23
0.03638433225657391,6.439913902565893e-23
0.03664168565171151,6.327534185531856e-23
0.03680390532913439,3.6901457416816505e-23
0.036877101402542,3.508413752074987e-23
0.0369376467564751,3.486738031876116e-23
0.03759136696946434,3.4520163597603655e-23
0.0376537218351662,2.9527073758181245e-23
0.0379198187742805,2.952528214908732e-23
0.03822435398792923,2.9525149385699735e-23
0.03825991348208388,2.688608568828775e-23
0.03827331038536408,2.6220968832324568e-23
0.03844454160323044,2.5722143083581807e-23
0.038535569703741966,2.5512042500784078e-23
0.03887207843772646,2.479600197297834e-23
0.03897392076608668,2.4762448725888042e-23
0.03917867430481542,2.4368005712083394e-23
0.03942294299672191,2.347906625745339e-23
0.04006293081323305,2.3479025036956578e-23
0.040199792652061826,2.3416295292515064e-23
0.040643653858786745,2.198582325079462e-23
0.04105583011364639,2.18555351837729e-23
0.04120126962308694,2.180271410593724e-23
0.04128325999668248,2.1792893931746583e-23
0.04149936915325636,2.179284815664145e-23
0.041615194322201385,2.1251756361636163e-23
0.04176693910454056,1.428612431965705e-23
0.04195936743156936,1.3219305239274811e-23
0.04214412416374478,1.312223518613092e-23
0.04218434797336201,1.2960412340346328e-23
0.04225601731186708,1.1478582425749774e-23
0.04273715090050131,1.139181481690679e-23
0.042909584956991466,1.1087538050438368e-23
0.043066526044880864,1.0990465798788791e-23
0.04325767834511351,1.0010179205713638e-23
0.04326077099581386,8.494154081808998e-24
0.04343216660693443,8.058995089468788e-24
0.043591776049116605,7.937154254222928e-24
0.04396931629714469,7.55780436688218e-24
0.04429235791037975,7.39349605139331e-24
0.04443596238676458,7.300253088929526e-24
0.044963239091861326,7.262544047113643e-24
0.04503752410724481,6.668140703651606e-24
0.045177484219954135,6.657185025621574e-24
0.04532460755130318,6.580268369373549e-24
0.04542848174037288,6.580050109454817e-24
0.045527449861780304,6.387705777985804e-24
0.045665919855281095,6.3733736337927656e-24
0.045672034146145846,6.356134072037232e-24
0.04578705674855345,6.352481845297753e-24
0.04591170170324701,6.3474690361888445e-24
0.04610618847080683,6.204418838123407e-24
0.04630244904161097,6.137341584115709e-24
0.04630388025899069,6.126072550266411e-24
0.04640173233941542,5.907682511515941e-24
0.046669720553668935,5.882675451015943e-24
0.04672835329651968,5.873823671607514e-24
0.047038777542353326,5.7175475706598664e-24
0.04739575383150164,5.500892086222453e-24
0.04758942102022788,5.230752762097158e-24
0.04768910779478423,5.1735115973748054e-24
0.04772708796766863,5.086560382252546e-24
0.04777347837078395,5.0777418004718654e-24
0.04781834243086177,5.019837084485124e-24
0.048047996672841486,4.9844982448967664e-24
0.04815557182685878,4.629343537896531e-24
0.0481715936853339,4.612510080832145e-24
0.04839100317492719,4.524348770704449e-24
0.04848449633964052,4.460596077941686e-24
0.04854341546573935,4.396387128299738e-24
0.04889049819817838,4.246234957742486e-24
0.04894722818392426,4.202265687560942e-24
0.049512953216578594,4.200280708382841e-24
0.04951299327502505,4.194075234845727e-24
0.04975467127143682,4.052639040407969e-24
0.04978180871974343,3.7310579669788324e-24
0.04979003794548843,3.704086418842373e-24
0.0499205471741115,3.65046353803764e-24
0.04992940018704088,3.428059015641107e-24
0.04997988785780529,3.428040896097307e-24
0.05017358521097084,3.4043276814485185e-24
0.050252658949180094,3.040699252158542e-24
0.050284756258102734,2.9944002460778915e-24
0.050306320664588164,2.8813022001508887e-24
0.05111231810158775,2.681666305252979e-24
0.05122262653639348,2.681666291780037e-24
0.051292843621435415,2.569836578472839e-24
0.05143255958954394,2.300013861502706e-24
0.05153385038696562,2.1421810106231566e-24
0.051784406886159436,2.0885319707693623e-24
0.05185565579486786,2.0833157673417795e-24
0.051889198872098335,1.8638995447955973e-24
0.05198754217532909,1.8591052520081127e-24
0.0525625081639254,1.854332848683866e-24
0.05296003088867226,1.8142911155045077e-24
0.05308725609021397,1.8037827015952984e-24
0.05388712350314379,1.758930242870834e-24
0.05389261649361856,1.721747434935495e-24
0.054078149651365336,1.719982522816225e-24
0.05429062642924698,1.59358812104716e-24
0.05437002983933642,1.5917179807435608e-24
0.05448169207953323,1.5466718125678365e-24
0.0545136249520952,1.447576186305776e-24
0.054555137707742944,1.4475343945245826e-24
0.054854179377886746,1.3510051716365628e-24
0.05500919510623174,1.3499369728864193e-24
0.05520666085112129,1.2445940690907122e-24
0.055484563026434085,1.1959436879987864e-24
0.055510033006796966,1.1510421108037249e-24
0.055532282019304144,1.1365922861961285e-24
0.0556188157026147,1.119964199864977e-24
0.05577852350902206,1.1098560001662141e-24
0.055884341991939784,1.0783933723187172e-24
0.05594291291550157,1.0595232423282633e-24
0.05617210006536779,1.0566106250711466e-24
0.056229476746572415,1.0267682939768313e-24
0.05629502756147426,1.0202129550549016e-24
0.056297417376015534,1.0201245996208712e-24
0.05652772386747234,9.80662036105126e-25
0.05653612912571,9.515547473747979e-25
0.05673799933524508,9.414744533594178e-25
0.05679147624434956,9.354501610780463e-25
0.056804177188726,9.32991183684993e-25
0.05690246101686665,9.193594504277916e-25
0.057133187312636724,9.193594459596887e-25
0.05736719281453037,9.168671211970129e-25
0.05753959800467848,9.168291771588516e-25
0.0577030363031306,9.124276652992699e-25
0.057731892828321425,8.998185179087739e-25
0.057893977550255576,8.062773433405238e-25
0.058034741700045814,7.99617568497944e-25
0.05864697866742674,7.897719761493729e-25
0.05884504729783867,7.844622288258318e-25
0.05886008477665886,6.783223333407285e-25
0.05892336240230176,6.308813973858981e-25
0.059920241342372164,6.2799335812922e-25
0.06000754883967295,5.960238530809969e-25
0.060167987390630645,5.944810514601251e-25
0.060383244130156236,5.867424243623749e-25
0.060681682712326435,5.862829243147938e-25
0.06073767219440341,5.748224035972344e-25
0.06081680643372258,5.403508590315133e-25
0.06085337257128581,5.301324194252872e-25
0.060863677354149555,5.258149272563044e-25
0.061581589860197565,5.228904647071376e-25
0.061773417864966915,5.191389090006162e-25
0.061829548165047925,5.011871474381003e-25
0.06184280158537773,5.011568215156815e-25
0.061926074513964424,4.916430356947911e-25
0.06196369301743538,4.506539611615367e-25
0.06220840852616289,4.408151788520729e-25
0.062290005212408815,4.399855429007351e-25
0.06231909158371954,4.390038454284612e-25
0.06234327289053567,4.390024305887337e-25
0.06254652693336502,4.321197763299626e-25
0.06256913178982967,3.9968364880378033e-25
0.06257691808762413,3.8421374814272783e-25
0.06284716792690397,3.681946038732179e-25
0.06294677605769938,3.64273599941854e-25
0.06312480691763979,3.621148234117249e-25
0.06333139666358462,3.6130462773919732e-25
0.06338717584426505,3.599599678851385e-25
0.06358727180305823,3.571885969688165e-25
0.0636407038323705,3.4481372528917728e-25
0.06364676057049842,3.3685567639310616e-25
0.0638594992739001,3.2392661066040062e-25
0.06391988843033328,2.9459624822154036e-25
0.06427828365506251,2.232316364419572e-25
0.06429346167291454,2.2313546487770243e-25
0.0643815684312658,2.2215595636048054e-25
0.06452768091246802,2.168963098852629e-25
0.06453667226524433,1.8978230845769932e-25
0.06471567252244177,1.8598172914984297e-25
0.06505940974169014,1.831621262511079e-25
0.06511762467475232,1.8217575870262868e-25
0.06538258193958328,1.8042362346216688e-25
0.0657195752041408,1.7186127342040744e-25
0.06572795634033624,1.6544649541376756e-25
0.06583661213091789,1.6394601722263039e-25
0.06593029782487199,1.5986924942217928e-25
0.0665030980831497,1.5976850138612658e-25
0.0665195972578403,1.5134010568751854e-25
0.06684517323773573,1.4992674003236714e-25
0.06687584940999701,1.4442936494729951e-25
0.06702610328676982,1.4010521905019025e-25
0.06715307667981808,1.30288286596591e-25
0.06723561624412638,1.277053998247756e-25
0.06751342561387494,1.2607774180663304e-25
0.06776599228961716,1.2527682872566547e-25
0.06791328557136837,1.2475904202345183e-25
0.0679211646093861,1.2033229731499954e-25
0.06803423960764073,1.188984778173324e-25
0.06808176303733182,1.1800991117177427e-25
0.06819890139355785,1.1720754947141486e-25
0.06838354381852621,1.1046352994526818e-25
0.06845270593770922,1.1046352436799185e-25
0.0685190374817548,1.0921571413564867e-25
0.06864896824454109,1.066349024887384e-25
0.0688199821156939,1.0649503024759303e-25
0.06893241530372606,1.056638591250117e-25
0.06899837868782785,1.056638591143757e-25
0.06901416064945785,1.0040387438843464e-25
0.06939965472584203,9.972382684131514e-26
0.06950171981898426,9.932143550817165e-26
0.06951274042973146,9.674065943876362e-26
0.06976456249069042,9.640930688195428e-26
0.06998483743304694,9.585067097297107e-26
0.07007705482215475,9.530024384733024e-26
0.07008710238442277,9.524843342949119e-26
0.07031835290804742,9.142799658507214e-26
0.07033707895150797,8.964480824821296e-26
0.07039777370148889,8.60927799523596e-26
0.0706877572191009,8.576771706446702e-26
0.07074405090306535,8.533944386366447e-26
0.07082136119759687,8.33577513176735e-26
0.07090160692207088,8.246425174973072e-26
0.0711450763313301,8.223764700180559e-26
0.0716193797583903,8.023519237793783e-26
0.07181513188028352,7.990402868358341e-26
0.0718345789469634,7.987686933206436e-26
0.07201410365483568,7.907444786527542e-26
0.07287097873009818,7.8660703346917e-26
0.07295782496538626,7.679413196626042e-26
0.07315206757248784,7.639139506739783e-26
0.07325398070454697,7.63768998579194e-26
0.07326007941527939,7.030460588213892e-26
0.0735079507218853,6.958706585235795e-26
0.07351340931762122,6.834281170062715e-26
0.07398688942436368,6.687967806708057e-26
0.07414946822092781,6.675765077163972e-26
0.07424297459878498,6.657131290007754e-26
0.07428570382584312,6.51779190650203e-26
0.07430806421062017,6.28576487303316e-26
0.07459689868191155,6.196718793414019e-26
0.07466810851056566,6.178266916058956e-26
0.07472245997325119,6.01889708891917e-26
0.07497849904122797,5.990356565916899e-26
0.0750158951439932,5.677754291899485e-26
0.07515902559853126,5.517370600478163e-26
0.07520081434304762,5.517370589834098e-26
0.07529857151939941,4.961755776189681e-26
0.07530739797424514,4.9076153716300415e-26
0.07599365524675263,4.880291875389135e-26
0.07611046745526485,4.847534762014035e-26
0.07615199705211659,4.710852284704103e-26
0.07629196914549259,4.6282686913989884e-26
0.07641730216023174,4.618608792136964e-26
0.07643142012573774,4.5296845472675847e-26
0.0768223079740964,4.4509085242892627e-26
0.0770878726857424,4.4163403649125885e-26
0.07716566346411283,4.287756776582197e-26
0.07735838196667903,4.0321731170740187e-26
0.07737746965458736,4.0290988561436387e-26
0.07740539605464847,3.9649568638700525e-26
0.07788492387826719,3.9649565733735504e-26
0.07798599801659194,3.8567003565340936e-26
0.07828826475830117,3.796215502828555e-26
0.07845343365960801,3.7961678124037367e-26
0.07849150114700099,3.783230084405821e-26
0.0785737589337424,3.7830908394016205e-26
0.0786271432041685,3.6944104625269116e-26
0.0786444370665378,3.6081498255981964e-26
0.07870430636323765,3.571389312603364e-26
0.07874517174337829,3.5638413992188267e-26
0.07880449597245162,3.55381908234054e-26
0.07893614887226703,3.223510807558681e-26
0.07903912598811917,3.130559258099448e-26
0.07908919202560298,3.098341394905796e-26
0.07930165538054423,3.0834354062373047e-26
0.07940334690053343,2.9994726279030667e-26
0.07945127090211786,2.977759260954618e-26
0.07956370410219389,2.9685470910635426e-26
0.07965393787595498,2.8572380779057614e-26
0.07969700907012402,2.769442166439689e-26
0.07984821994368743,2.607503666091796e-26
0.07986500659453807,2.604141165446749e-26
0.08003933555220513,2.44004975341005e-26
0.08006852844926628,2.3916574787689878e-26
0.08017881465989701,2.3047496950429113e-26
0.08017964010352337,2.234277784110412e-26
0.08037209851540032,2.234243222891831e-26
0.08062172389515174,2.1689819676931483e-26
0.08062629898813234,2.1684713639214582e-26
0.08087692817494849,2.1632889813260248e-26
0.08095451803031757,2.0738383569321206e-26
0.0810193068411153,2.010251879354571e-26
0.08108637771027492,2.0070481312768508e-26
0.08118488650491941,1.9883847487784838e-26
0.08157444429515173,1.954197729647681e-26
0.08167411007067331,1.9052037496969275e-26
0.08191359665892826,1.88644269678365e-26
0.0820989791290491,1.757397211890484e-26
0.0822049368668283,1.7456882761694282e-26
0.0822843497000256,1.6245443328135526e-26
