dof,error,rate
288.0,0.008428387850431946,0.921135759677328
1152.0,0.002350528519276931,0.9609191169014529
4608.0,0.0006203468334500445,0.9805603931361757
18432.0,0.00015932296789845834,0.9910669269880366
73728.0,4.032706752741991e-05,0.99606683349062
294912.0,1.0136888121932034e-05,0.9982455713975074
1179648.0,2.540393151461995e-06,0.0
